"","clean_tweet","Subjectivity","polarity","Analysis"
"7176","2026 golden generations germany spain england france maroko mungkin argern 2026 bisa ga bisa tebak gimana cara main messi dybala maria gatau kaya 2026 panas nih pildun","0.41666666666667","0.23333333333333","Positive"
"7177","39 si umur cuman liat aja soal pildun 2022 pepe 39 maen silva 38 cuman kek pensiun si messi udh menang dn kalau pildun 2026 bikin kalah timnas malah jd bahan roastingan bullyan","0","0","Neutral"
"7178","masio argentina juara messi entuk pildun kamu tetep baik untuk hilihhh","0","0","Neutral"
"7179","tf buat pildun 2026","0","0","Neutral"
"7180","pildun tutup rugi amat arti","0","0","Neutral"
"7181","pantesan pildun mahal","0","0","Neutral"
"7182","alah seru2 tl pildun semua begini nyelip alah cok","0","0","Neutral"
"7183","argentina menang pildun","0","0","Neutral"
"7184","pildun 2022 selesai gtw bener2 campur aduk nih","0","0","Neutral"
"7185","final pildun seru","1","0","Neutral"
"7186","ga ngikutin pildun tp liat story orang2 bikin ngakak bener","0","0","Neutral"
"7187","besok senin abis nonton pildun enak vcs info cek bio aquadulu","0","0","Neutral"
"7188","hattrick final pildun aja bisa kalah","1","0","Neutral"
"7189","temen cerita ada anak asrama dapet 31jt hasil taruh pildun taiiiii","0","0","Neutral"
"7190","realita ada bang meng utama pildun drpd memperbnyk shalawat","0","0","Neutral"
"7191","pildun 2022 kerja ship siang final argentina vs prancis balik jam 11 malem motor trobel tanding tambah waktu nyampe rumah pukul 12 lebih drama pinalti","1","0","Neutral"
"7192","btw kemaren hebohin jungkook nyanyi opening pildun nonton final cuaaaaaakzzzzz","1","0","Neutral"
"7193","dosen baru jawab nonton pildun pak","0","0","Neutral"
"7194","pildun selesai ayo fokus beli striker bulan januari","0","0","Neutral"
"7195","thnks pildun timbul debat","0","0","Neutral"
"7196","jadi ken bikin what if karakter au nonton pildun dah since can sleep","0","0","Neutral"
"7197","chanyeol nonton pildun gak","0","0","Neutral"
"7198","moso sing tak cekel kabeh nt out of the box banget pildun","0","0","Neutral"
"7199","mbappe layak dapet piala sendiri emg se kece ituuu tp gpp kalah pildun","0","0","Neutral"
"7200","portugal bapuk kok negara nya raih baik cuma tahun 1966 juara 2006 mentok semi final rebut juara kalah sisa mentok 16 besar doang efek bang do ngegendong portugal jadi langgan masuk pildun haaland muda bisa gendong norway","1","0","Neutral"
"7201","kemaren debat sama bapake siapa menang pildun bilang argentina tp kata bapake prancis ehh nyata tebak bener wkwkw","0","0","Neutral"
"7202","kalo pildun lanjut kaya berat umur udah 39","0","0","Neutral"
"7203","wkwkw mesti goro pildun","0","0","Neutral"
"7204","jokowi tinjau rumah contoh tahan gempa cianjur raul los messigreatest of all time juara dunia all in france argentina penalti pildun prancis argentina maria emi martinez what final arab saudi what game fifaworldcup","0.7","-0.2","Negative"
"7205","dpr apresiasi lima langkah jokowi antisipasi resesi tahun 2023 raul los messigreatest of all time juara dunia all in france argentina penalti pildun prancis argentina maria emi martinez what final arab saudi what game fifaworldcup","0.7","-0.2","Negative"
"7206","no klo buat nyampe pildun copa kayak","0","0","Neutral"
"7207","argentina pas lihat lolos empat final gak pernah umbar publik blg akan harap bgt menang pildun 2022 walaupun dlm hati rada sombong menang bahkan final samsek aja gk mau lihat sombong cont","1","0","Neutral"
"7208","imagine 2026 bisa nonton pildun tiap malem nemenin suami kamar","0","0","Neutral"
"7209","pildun selesai jampot barca goblok","0","0","Neutral"
"7210","pildun tahun iki full kejut unekspetet parah","0.55","0.35","Positive"
"7211","tutup akun dulu sampe settingan pildun 2026 ronaldo juara","0","0","Neutral"
"7212","cuman bg pildun","0","0","Neutral"
"7213","4gol lgi ada turnamen pildun","0","0","Neutral"
"7214","gapapa sii udh ngerasain angkat piala pildun pertama diaa banyak sempat kok karier gak akhir sini","0","0","Neutral"
"7215","bahkan temen cwe bahkan baru nonton pildun tadi aja bisa2nya bilang gak suka messi bodoh sekali","0","0","Neutral"
"7216","pdhl dembele tahun kemarin udah rasa juara pildun","0","0","Neutral"
"7217","kalo lo mau compare wc sama pildun mending compare achievementnya messi sm modric anying","0","0","Neutral"
"7218","paling sulit tantang nya ada ballon or sama ucl asal mbappe mau pindah klub sering cetak gol haaland klub op beda mbappe punya timnas langgan masuk pildun kalo haaland susah","0","0","Neutral"
"7219","et min besok tinggal bikin tweet tahun bulan messi angkat trofi piala dunia dua sampe pildun 2026 wkwkwk","0","0","Neutral"
"7220","moga tahun 2026 belum pensiun bisa juara pildun sun dlu","0","0","Neutral"
"7221","jadi kayak dgn sendiri putus dukung lama pildun waktu waktu bahkan skrg tau udah lemah jadi doa baik aja klokaget bgt siapa coba gk kaget mrk bisa tumbang cepat tinggal satu harap cont","0","0","Neutral"
"7222","nunggu meme memenya pildun kok ga keluar2","0","0","Neutral"
"7223","statementnya pildun akhir bukan habis juara pensi","0","0","Neutral"
"7224","higuain lautaro jadi siap jadi main paling gemas pildun datang","0.33333333333333","0.16666666666667","Positive"
"7225","sangka tangguh akun twitter nonton pildun nyata enak banget luh teh kesel gagara akun blm luh malah nonton bola wooiii balikin akun rese bnget luh","0","0","Neutral"
"7226","main madrid bapuk pildun","0.33333333333333","0.16666666666667","Positive"
"7227","mau gmn messi main baik dunia selamat pensiun pildun","0.33333333333333","0.16666666666667","Positive"
"7228","gapapa kak mbappe udh ngerasain angkat piala tahun pertama main pildun","0.33333333333333","0.16666666666667","Positive"
"7229","karna pildun udah selesai akun eti mute akun bakal fokus hype nj doang","0","0","Neutral"
"7230","sesal tidur pas nonton final pildun menit akhir","1","0","Neutral"
"7231","gamalu emang dapet pildun haram hasil ting","0","0","Neutral"
"7232","arab saudi waw ngalahin juara pildun nih","0","0","Neutral"
"7233","argentina juara pildun tadi keponakan tiba2 telp buat ngomong sama bokap terus tanya opa argentina prancis menang mana bokap jawab opa megang argentina pil padahal ga ngikutin bola dr awal gegara indihome ga dapet siar bola","0","0","Neutral"
"7234","sakit hati nonton argentina pildun 2010 2014 tuntas","0","0","Neutral"
"7235","libur dulu mungkin pildun","0","0","Neutral"
"7236","cuma nonton beberapa match pildun bahkan final aja tidur tp neng bgt argentina menang","1","0","Neutral"
"7237","dah lama ngikutin bola liat pildun jd mikir tp biasa kalau sm tmn biasa laku haram rezeki lillahitaalla pek","0","0","Neutral"
"7238","nang cooookkk liat idola masa kecil juara pildun","0","0","Neutral"
"7239","memang tahun akhir negara suka awal bgt tau pildun baru masuk inti negara top benar bukti juara tahun 2014 happy bgt nah happy baru dukung negara terus menang cont","0.83333333333333","0.7","Positive"
"7240","bisa2nya nang gara gara messi juara pildun tahun inj","0","0","Neutral"
"7241","kalau mau menang piala dunia tahun belum main bintang join paris saint germain 2001 ronaldinho join psg 2002 menang pildun 2017 mbappe join psg 2018 menang pildun 2021 messi join psg 2022 menang pildun","0.33333333333333","0.16666666666667","Positive"
"7242","wleee udah juara pildun","0","0","Neutral"
"7243","seru bgt pildun nonton hehehe","0","0","Neutral"
"7244","pildun lanjut udh 39 kaya ga nder","0","0","Neutral"
"7245","capek capek nyembuhin patah hati eh pas nonton final pildun malah patah hati","1","0","Neutral"
"7246","sneng nonton pildun sm ayang","0","0","Neutral"
"7247","elfs nobar pildun pesawat hyukjae jadi sanggah hp","0","0","Neutral"
"7248","org2 nnton pildun yyyy","0","0","Neutral"
"7249","tunggu haaland vs mbappe pildun 2026","0","0","Neutral"
"7250","messi ajar buat terus usaha kapan bakal apa mau keren messi awal pildun dikalahin ama arab terus kata pulang malah jadi bawa pulang piala","0","0","Neutral"
"7251","laga sahabat kaya ga diitung resmi kualifikasi euro pildun haaland udah main","0.33333333333333","0.16666666666667","Positive"
"7252","si tiba2 ngilang ngasih tau nonton pildun lo dukung siapa chann","0","0","Neutral"
"7253","penting juara pildun","0","0","Neutral"
"7254","untung mbappe dah pernah menang pildun","0","0","Neutral"
"7255","debat soal goat seperti selesai piala dunia kali mimin jarang update usaha nikmat pildun kali selamat argentina vamos","0","0","Neutral"
"7256","seru bgt anjay nobar pildun breng keluarga","0","0","Neutral"
"7257","awal piala dunia 2022 sebut kurang tarik dam euforia gaada nyata akhir pildun jadi pildun baik luar biasaa","0","0","Neutral"
"7258","kaya akhir ngikutin pildun 2010 dah","0","0","Neutral"
"7259","jeffry nichol angkat trofi pildun coy","0","0","Neutral"
"7260","final pildun nyata bukan argentina vs prancis tpi argentina vs mbappe","1","0","Neutral"
"7261","fans messi kecil sampe kaki jadi kidal malah milih prancis mbappe ga ada obat bukti hattrick final cetak goal banyak pildun 2022 balik nyata messi ajar nama setia","1","0","Neutral"
"7262","main gak sampe pildun kyknya paling main friendly sama copa america aja next pildun umur nya udah 39 soal","0.29166666666667","0.17708333333333","Positive"
"7263","suwun gawe konco seng wes ngajak nobar pildun awale ken nobar dewe nang omah iki tanding baik pernah ada","0","0","Neutral"
"7264","bisa bisa nya ga megang argentina orang orang tolol hadeh argentina menang copa aja udh fix argen juara pildun juara euro aja jadi tai gblk gblk","0","0","Neutral"
"7265","selamat argentina juara pildun 2022 messi dah sah jadi goat","0","0","Neutral"
"7266","ronaldo umur 40 bakal menanv pildun lu inget tweet tahun","0","0","Neutral"
"7267","entar anak jd main timnas cetak gol pildun","0.33333333333333","0.16666666666667","Positive"
"7268","buat temen temen cewek instagram twitter ngepost ttg pildun respect","0","0","Neutral"
"7269","ken nonton pildun cm ga ada martabak ga jadi aj","0","0","Neutral"
"7270","tau messi tahun tahun akhir pildun sediih bangetttt pas tau kenal pertama kali buat suka messi alm papa al fatihah jadi kayak pribadi aja ken messi angkat piala memang cont","0","0","Neutral"
"7271","abis nobar pildun eh jadwal masuk pagi gak yakin bisa tidur bangun jam","0","0","Neutral"
"7272","pssi masuk pildun mah bisa aja jadi tonton","0","0","Neutral"
"7273","gws bilang pildun settingan final udah kek roller coaster cook jantung koyo meh mandek hiperbola","1","0","Neutral"
"7274","haaland kasi cok norway lolos pildun aja kaga anjrit","0","0","Neutral"
"7275","seru apa nobar final pildun level meja pecah","1","0","Neutral"
"7276","nnton pildun bkan krna tpi emang udh ngefan dri dlu trus junkook hmmm gimana yahh inti ga ada kait sama mreka brdua","0","0","Neutral"
"7277","arti messi bakal main pildun lanjut","0.33333333333333","0.16666666666667","Positive"
"7278","fakta apa dukung kadrun entah pildun pilpres kalah bukti 2024","0","0","Neutral"
"7279","akhir org ada cover koran bola pertama juara pildun goat","0","0","Neutral"
"7280","niat hati masang pas pildun doang tiati candu","0","0","Neutral"
"7281","mau cerita maybe few threads first of all thankyou and congrats udah sembah menang semua jujur bgt awal tau pildun 2022 danmasuk udah targetin buat menang apa cont","0.21666666666667","0.025","Positive"
"7282","pildun 2026 udh bisa lewatin klose keanya","0","0","Neutral"
"7283","aston villa punya kiper baik pildun","0","0","Neutral"
"7284","orang rujuk pake akun txtdr foto dakwah aja udah aneh da makin sulit percaya","0","0","Neutral"
"7285","pildun kemarin pakai strategi napoleon","0","0","Neutral"
"7286","bukan final pildun","1","0","Neutral"
"7287","mimpi apaa bisa bisa nonton final pildun bareng crush","1","0","Neutral"
"7288","kata ayang next pildun nobar rame2 soal dah dinikahin wakakakakaka aww","0.45","0.15","Positive"
"7289","lupa saking asiknya pildun uhukkk","0","0","Neutral"
"7290","ngga suka bola tp nobar pildun wajib sok paham biar nyambung sm gemes gemes","0","0","Neutral"
"7291","mbappe next pildun bakal dukung kamu jangan sedih atuh","0","0","Neutral"
"7292","gak cuma pildun tok mas gak nok pildun yo tau mirip ngunu jadi waktu celaka luka lecet lumayan akeh malah onok sing sampek perlu jait waktu digowo nang puskesmas malah mek sing luka sobek tok tutup liyane dijarno malah rempon nang njobo","0","0","Neutral"
"7293","jam gin ngebayangin indonesia jadi tuan rumah pildun terus juara","0","0","Neutral"
"7294","bcs pildun akhir goat","0","0","Neutral"
"7295","semua sibuk sama pildun","0","0","Neutral"
"7296","pildun wis rampung mo meh lanjut usaha milik","0","0","Neutral"
"7297","lucu banget anak jeket nonton pildun serasa nobar","0","0","Neutral"
"7298","pildun tahun jadi posser","0","0","Neutral"
"7299","pikir pas closing ceremony pildun barusan gimana kalo pas lightingnya dipadamin nassar tiba tiba muncul tengah panggung sperti mati lampuuuu yaa sayaaang wah","0","0","Neutral"
"7300","2026 indonesia juara pildun piala madun","0","0","Neutral"
"7301","full senyum hari ni kawan random bawa alun alun wanderer argentina menang pildun beuh dasar giveaway si kek kena ni","0.525","-0.075","Negative"
"7302","bukan th 78 argentina menang pildun bapak mario kempes","0","0","Neutral"
"7303","first time nonton pildun buka sampe akhir","0.33333333333333","0.25","Positive"
"7304","italy kualifikasi pildun 2026 bener yakk jorginho gausah dimainin udah ada tonali sama barella","0","0","Neutral"
"7305","haru banget siih asli pildun paling underestimated turnout jadi pildun dramatis pernah ada tidur anjrit asli kocak banget","0","0","Neutral"
"7306","part sedih pildun 2022 liat cr sama messi udah mulai tua terlalu banyak banding2in sampe lupa kalo dua sama hebat sepak bola","0","0","Neutral"
"7307","perut kram gegara lama nonton final pildun anying laahhh","1","0","Neutral"
"7308","kalau pas final pildun 2006 gimana bang jer emang gak dramatis","1","0","Neutral"
"7309","all in all in dok cokkk saldo wes rp sak durunge pildun ono anj","0","0","Neutral"
"7310","urang batur nonton pildun urangmah maen valo hha","0","0","Neutral"
"7311","final pildun baik pilih qatar 2022 kalo final ucl baik pas chelsea vs muenchen 2012","1","0","Neutral"
"7312","piala dunia qatar mulai rame pas jargon where is messi viral lalu susul fenomena wakil asia moncer tambah sensasi maroko punya bisnis sport category paham gimana lipat cuan dr fenomena bulan pildun ngerantau jepang tahun","0","0","Neutral"
"7313","bilang gin bukti siapa goat ciri ciri orang aneh fak udah jelas messi dulu goat bukan gara gara menang pildun","0","0","Neutral"
"7314","selesai dehh pildun 2022 jumpa 2026","0","0","Neutral"
"7315","emg busuk lautaro pildun kali akuin aja","0","0","Neutral"
"7316","mohon maaf prancis kalo mau back to back dapet trofi pildun silahian coba lain sempat","0","0","Neutral"
"7317","tahun anjay ak 21 legal bisa nonton pildun mabok yes","0.2","0.2","Positive"
"7318","usia 23 btw beso bliau ultah bisa 2x final pildun hattrick gila selamat sepatu emas nya bro","1","0","Neutral"
"7319","argentina juara pildun qatar 2022 selamat leo messi goat","0","0","Neutral"
"7320","paket pagi tahan kurir break nobar final pildun kek","1","0","Neutral"
"7321","pssi masuk pildun siapa main iwan bule","0.33333333333333","0.16666666666667","Positive"
"7322","pildun gak berkah","0","0","Neutral"
"7323","anjiiing awal pildun udah ken banget liat messi cr ngangkat tropi neng beet guee anjiiir aaaaaa","0","0","Neutral"
"7324","mbappe kamu udah dapet pildun tinggal gelar gelar tong salah milih klub","0","0","Neutral"
"7325","final selesai waktu panitia pildun evaluasi nyusun lpj","1","0","Neutral"
"7326","anja tl gwe full pildun","0.55","0.35","Positive"
"7327","haru dah dr awal pildun sempat akhir buat lengkapin piala","0","0","Neutral"
"7328","maksud timnas portugal nya kalau wc22 tahu tim emg bagus makanya sempet jagoin syg kurang mental juara emang gak pernah ada catat mentereng pildun","0.2","-0.1","Negative"
"7329","maradona full senyum ga bayang kalo doi ada liat messi goal in aja selebrasi nya pas pildun 2018 liat messi angkat trophy pildun","0.55","0.35","Positive"
"7330","pen liat mbappe ngangkat piala pildun 2x padahal tp yaudah nicetry","0","0","Neutral"
"7331","gin aja nyata bagi seluruh gelar pildun piala kadrun vincenzo montella francesco totti sunggu tak rela bin makan ati bin","0","0","Neutral"
"7332","begadang pildun jd gbisa bubu lgi","0","0","Neutral"
"7333","cok google bkin selebrasi final pildun anying","1","0","Neutral"
"7334","rame bgt argentina menang pildun","0","0","Neutral"
"7335","belum 100 ballon or belum jt goal belum 10 tropi pildun gitu mksdnya tanya ada nyamain messi sekarang ga dulu dah jawab","0","0","Neutral"
"7336","akuin emg pildun kali baik loveer","0","0","Neutral"
"7337","siapa janji khatamin muqorror habis pildun dukung prancis besok ber muhasabah aja rumah bacain muqorror","0","0","Neutral"
"7338","nonton pildun brg nenek nama rebecca","0","0","Neutral"
"7339","kek sial cuma pildun tahun","0","0","Neutral"
"7340","sekali nntn pildun kasi seru tp udh last match jing syg bgt telat ikut","0.066666666666667","0","Neutral"
"7341","anjer lg sibuk nonton pildun nyata","0","0","Neutral"
"7342","waktu ronaldo euro goat cuman satu menang piala negara messi pildun dua goat lawak lu fans bg dodo","0","0","Neutral"
"7343","pildun baik ga","0","0","Neutral"
"7344","gabung psg do kalau mau juara pildun 2025 gabung","0","0","Neutral"
"7345","sayang bgt capai hattrick final pildun nya mbappe jadi saat messi juara dua sama2 historis","1","0","Neutral"
"7346","pura nanya siapa menang pildun biar ad bahan chat awoakwoakowk","0","0","Neutral"
"7347","kacamata lagi2 diumpetin setan kamar dah hadhhhhhh bodoamat dah penting messi angkat pildun you can retire in peace now little boy from rosarioo","0.5","-0.1875","Negative"
"7348","gapapa kok argen menang buat kasih bang messi reward pertama akhir argen pildun perancis ada mbappe griezman main muda peluang menang nya banyak kok","0.33333333333333","0.16666666666667","Positive"
"7349","pdhal following ku 99 cewe bahas tetap pildun babi","0.1","0","Neutral"
"7350","pssi ngapain masuk pildun ngab bilang aja indonesia timnas indonesia kalo senior kayak susah kalo u20 mungkin ada harap bakat muda kayak marsel hokky ferrari etc mungkin kalo ku nih","0","0","Neutral"
"7351","tl full abun nnton pildun","0.55","0.35","Positive"
"7352","nyelesein nonton pildun nyelesein tugas","0","0","Neutral"
"7353","pssi ngapainnn masuk pildun timnas indo kali maksud","0","0","Neutral"
"7354","braw sender ketawa bgt liat lawa pildun ayo share meme pildun 2022","0","0","Neutral"
"7355","debat goat messi vs ronaldo apasih wkwkw subjektifitas dri masing masing org kynya 2nya sama jago cr ucl messi world cup gada menang mutlak kynya pele pildun messi cr who subjektif bgt klo tanya fans juve goat ttep delpiero kynya si","0","0","Neutral"
"7356","pildun bukti tinggi tong","0","0","Neutral"
"7357","bangkeee humor cuma sebates argentina menang pildun tp trending raul los krn mirip mbappe","0","0","Neutral"
"7358","gpp tetep keren goal in 8x pildun","0","0","Neutral"
"7359","final pildun taun effort gamain2 ttp nobar luar padahl besok uas anjjjjwenkkk hrs medan agak gaenak badan tp ttp semangatttt hadeh puasa lgsg sahur aja pas plg nntn alis bendolll krn jedot sm gelas meja yaallah","1","0","Neutral"
"7360","sedih bgt pildun dah selesai","0","0","Neutral"
"7361","beda taun umur 19 doi megang pildun ngapaen aja lama idup kampret","0","0","Neutral"
"7362","lgi nntm pildun tmpt dugem balik2 malah ngjak kuar jam sgni cih ngapain nyri tuyul","0","0","Neutral"
"7363","partner gak suka bola jadi lama pildun heboh sendiri aja gak ada bisa diobrolin wkwkwkw","0","0","Neutral"
"7364","bikin au tema pildun mana beda kubu wkwkjwjw","0","0","Neutral"
"7365","mulai nonton pildun sejak 2010 paling seru","0","0","Neutral"
"7366","timnas nder bukan pssi nya minimal juara dulu region sendiri baru mikirin pildun","0.6","-0.1","Negative"
"7367","jdi ovt grgr pildun sintink","0","0","Neutral"
"7368","messiun messi juara pildun","0","0","Neutral"
"7369","kirim gambar jumpa orang bilang pildun ting","0","0","Neutral"
"7370","anak messi aja udh pegang pildun ronaldo kapan","0","0","Neutral"
"7371","anjir argentina udah juara pildun 2022 bagi fans ronaldo bilang pildun settingan kalo emang settingan kayak mbappe bisa cetak hattrick gol malah prancis sempet mau menang extra time gila ngerasa kayak gak terima wkwkwkwkwkwkwkwk","0.1","0","Neutral"
"7372","ngeritwit soal messi abis juara pildun sama argentina congrats messi selamat tamat sepakbola","0","0","Neutral"
"7373","pildun lanjut diadain indonesia","0","0","Neutral"
"7374","entah rasa pildun kali kayak lomba kemaren wkwkw sama sama mau tinggal sama sama nyetak sejarah tinggal","0","0","Neutral"
"7375","apa pake ava juno ganti ava buat final pildun doang besok ganti","1","0","Neutral"
"7376","bangun gegara orang rumah brisik nonton pildun skarang mreka udh tidur udh gabisa tidur","0","0","Neutral"
"7377","manifesting jg 2026 nntn final pildun masuk final brazil cinta menang ngeliet neymar ngangkat piala dunia","1","0","Neutral"
"7378","anw final pildun kali nontonnya tempat sama pas nonton final pildun 2010 jaman baru baru ngerti bola bareng org org sama the memories","1","0","Neutral"
"7379","ronaldo euoro goat cuman satu karna menang piala negara messi pildun dua nya goat karna sama sama konsiten","0","0","Neutral"
"7380","asi nonton pildun sampe lupa sekarang senin","0","0","Neutral"
"7381","saat meng unfollow eti karna ngefollow buat liat pildun doang","0","0","Neutral"
"7382","ahahah iyaa mana bilang pildun 2022 gaseru","0","0","Neutral"
"7383","manifesting 2026 nonton pildun sm kasih hati cinta cinta jg ahahahah jgn dia cinta aku engga balik wwkm","0","0","Neutral"
"7384","hadeh tidak ramah sekali pildun tahun ga like bintang","0","0","Neutral"
"7385","metode bru nyri pcar lwt pildun ok mntul","0.5","0.5","Positive"
"7386","ko bisa org ga nonton final pildun","1","0","Neutral"
"7387","taun nobar pildun kubra kek","0","0","Neutral"
"7388","tenang bang do ada pildun 2026 yuk bisa pensiun siuuuuu","0","0","Neutral"
"7389","salah satu alas argentina juara pildun","1","-0.4","Negative"
"7390","ngga asa pildun udah selesai","0","0","Neutral"
"7391","bukti daffa hiperbola ksekian klinya pildun ada 2026 arti umur 25 lu hmm berapa 23 iya 23 bener gila muda banget apaansiiii beda cmn taun","0","0","Neutral"
"7392","apresiasi sebesar2nya buat mbappe umur 23 udah gendong negara final pildun","1","0","Neutral"
"7393","padahal 2018 banyak hujat pilih dd pos bek kanan beri pavard wkt dd pasang badan bukti malah bikin gol indah pildun 2018 si pavard ga tau knp 2022 malah ga percaya jd inti denger denger munchen performa jeblok","0","0","Neutral"
"7394","ronaldo bisa kok 2026 juara pildun kalau mau 41 tahun ok respect","0.5","0.5","Positive"
"7395","kasi mbape gatega liat gpp tahun kmren 2018 pildun lu udah menang ganti argentina boy tahun","0","0","Neutral"
"7396","fans ronaldo neng aja messi angkat pildun","0","0","Neutral"
"7397","tadi rame pildun tidur nyenyak sekarang pildun selese tinggal begadang memang disuuh tahajud kek","0","0","Neutral"
"7398","tp bener tahun pildun baik banyak plot twist sedih haru hepi campur aduk babak grup uda seru bgtt grup","0","0","Neutral"
"7399","story pildun tetep nugas","0","0","Neutral"
"7400","tema anak2 jol malam azab judi spoiler pildun","0","0","Neutral"
"7401","bismillah pildun 4th nobar sama suamiq anak udeh bayang pas nobar tadi kemvil","0","0","Neutral"
"7402","pildun tahun emang ngeri","0","0","Neutral"
"7403","askrl kalian ada mungkin gak pssi bisa masuk pildun","0","0","Neutral"
"7404","yahh pildun udah abis","0","0","Neutral"
"7405","dulu nang nonton final pildun 2014 padahal gk kenal messi hari pertama jadi fans messi betapa untung cuma nunggu tahun rugi nya tinggal tahun tahun messi lewat ucl pertama ballon dor pertama","1","0","Neutral"
"7406","jay jake sunghoon rikiii nonton pildun heeseung jungwon sunoo kuyakinnn lebih milih tidurr","0","0","Neutral"
"7407","mau turu dulu ngantuk abis nonton pildun hahaha","0.4","0.2","Positive"
"7408","aku messi main baik ayo masa udah menang pildun ga ada ras respect ronaldo emang sepak bola sekarang banyak karbitan","0.33333333333333","0.16666666666667","Positive"
"7409","next pildun wis langka cr deng yaa","0","0","Neutral"
"7410","padahal salah satu seru pildun mau liat distinct culture masing2 hostnya gitu well there mexico but us boringggggg","0.3","0.3","Positive"
"7411","kenang kenang nonton pildun jnm","0","0","Neutral"
"7412","paling keren nih pildun matchnya banyak plot twist paling kocak tonton sama nunjuk jalan metro","0","0","Neutral"
"7413","dibu martinez op pildun kali","0","0","Neutral"
"7414","sedih ronaldo gabisa menangin pildun","0","0","Neutral"
"7415","pildun selesai sekarang goblok2in klub nama borussia dortmund","0","0","Neutral"
"7416","pildun memang bukan tempat baik min","0","0","Neutral"
"7417","nerbener yaaa orang mah begadang karna nonton pildun begadang karna nontonin kasus sambo","0","0","Neutral"
"7418","messi menang pildun settingan wkwkw ronaldo kalah kontribusi cuma gol lewat penalti doang sanjung sanjung typical stupid ronaldo fans lol","0.73333333333333","-0.055555555555555","Negative"
"7419","bukan kali emg harus","0","0","Neutral"
"7420","kyknya kl halland gak bg haland gak bakal juara pildun mkin mbape vs kean","0","0","Neutral"
"7421","deg degan banget nonton final pildun gara gara beberapa kali lewat sosmed beberapa amal kata menang bendera biru putih sama merah makasih argentina bukti kalo nama amal bullshit","1","0","Neutral"
"7422","dah bond abis nonton pildun","0","0","Neutral"
"7423","huaaa pildun selesai jam tidur ottokkeeee udah biasa nonton pildun begadang mele","0","0","Neutral"
"7424","well piala dunia kali seru bgt buat bisa jadi hilang penat saat saat bnyk tugas haha pildun jga nemu bnyk cogan jago bgt lapang hehehe jga lewat pildun jdi sedikittt tau ttg bolaeu","0.3","0.2","Positive"
"7425","nicetry tuan muda mbappe see next pildun tunggu angkat piala","0","0","Neutral"
"7426","puncak panas hasil final pildun 2022","1","0","Neutral"
"7427","final pildun tahun seru parah","1","0","Neutral"
"7428","lebih kasi inggris uruguaylol jerman baru edisi kemarin juara pildun brazil jg anget2 2022","0","0","Neutral"
"7429","terima kasih pildun 2022 tahun sangat hebat kejut","0","0","Neutral"
"7430","neng karna liat messi juara prancis gagal juara kena karma benzema dzolimi eh sedih besok uda ngga ada cewe2 buat story bola wkw efek pildun usai world cup harap kamu ada tiap hari huhuu","0","0","Neutral"
"7431","terimakasih eti udah jadi akun bola favorit buat nikmatin vibes pildun","0","0","Neutral"
"7432","kurang min masuk main psg keluar juara pildun ronaldinho mbappe messi","0.33333333333333","0.16666666666667","Positive"
"7433","lebih brazil inggris kalo pildun depan byk bakat muda nya","0","0","Neutral"
"7434","abis nonton final pildun taun lg udah jadi apa","1","0","Neutral"
"7435","kalem aya pildun 2026 jang ronaldo ulah atoh heula mang","0","0","Neutral"
"7436","panas banget ni malem seru nonton pildun kakak hampir kena peniuan 70jt lapor awal malah tanya masalah dimna gak ada rugi material asu untung ada sigap mau ngelayanin sama usut","0","0","Neutral"
"7437","where is messi nih udah nyium trophy pildun","0","0","Neutral"
"7438","sampe nang liat messi juara pildun wkwkwk","0","0","Neutral"
"7439","susah uda ga ada benzema giroud griezmann kante pogba prancis murni gendong mbappe griezmann pildun skg 2026 mbappe sendiri susah","0","0","Neutral"
"7440","awal nonton pildun karna mo dukung ayang2 timnas korsel aja ko seru eh terus sampe final tp gada sesal sedikit bisa ngikutin worldcup kali what nice experience and feelings seru bakal bikin kangen huhu jumpa worldcup 2026","1","0.3","Positive"
"7441","terimakasih pildun 2022 sangat seru sangat kesan banyak drama","0","0","Neutral"
"7442","aaaaaaa final pildun ter the best jingkrak argentina menang congrats buat messi dkk","0.65","0.5","Positive"
"7443","pildun 2014 gelar pas bulan puasa pildun 2018 neng neng abis lulus sma nobar pas puasa match pertama sampe final peak moment of our friendship akhir pisah lanjutin juang masing masing","1","0","Neutral"
"7444","abis nongton pildun skrg balik dunia anime","0","0","Neutral"
"7445","world cup turnamen sepakbola lain bukan cuma dar hibur bagi jalan hidup 2008 pertama kali nonton euro ucl pertama kali ngerasa cinta mati sama sepakbola pildun 2010 aff 2010 hypenya gada lawan","0","0","Neutral"
"7446","atmosfer final piala dunia kali emg lit parah bener2 the real final pildun kek gin tegang dapet deg degan dapet euforia seru gokil abis final match kali","1","0","Neutral"
"7447","pildun kelar nonton bola mana semenjak liga dagel mulai belum minat sama sekali nonton kurang mungkin darah tinggi","0","0","Neutral"
"7448","messi ronaldo modric selamat tinggal udah tamat fans messi barca sampe angkat trofi pildun era mbappe mulai","0","0","Neutral"
"7449","cr7 mirip legenda portugal esebio gak pernah juara pildun","0","0","Neutral"
"7450","best final pildun jauh","0.65","0.5","Positive"
"7451","bru aja sneng argen juara pildun tp klo inget mslah kmrn jdi kek ajg ga make sense bgt","0","0","Neutral"
"7452","tfie knfah yh era skarank tuch syulit se yank jwara pildun bsa jwara lgie","0","0","Neutral"
